,price,accommodates,review_scores_location,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,instant_bookable_t,bathroom_type_shared,bathrooms,host_response_rate,distance_from_city_center_km
6087,5570.0,6,4.71,0,1,1,0,0,1.5,1.0,10.260277035653843
6088,5170.0,3,5.0,1,1,1,0,0,1.0,1.0,3.004650984741812
6089,6967.0,4,5.0,1,1,1,0,0,2.0,1.0,3.004650984741812
6090,5829.0,3,4.8,1,1,1,0,0,1.0,1.0,3.004650984741812
6092,3233.0,3,4.62,1,1,1,0,0,1.0,1.0,2.958994355841421
6093,5117.0,4,5.0,1,1,1,0,0,1.0,1.0,3.004650984741812
6094,6679.0,2,5.0,1,1,1,0,0,1.0,1.0,3.004650984741812
6095,1839.0,2,4.77,0,1,1,0,1,1.5,1.0,2.5230145615081163
6096,2263.0,2,4.91,1,1,1,1,0,1.0,1.0,0.47563944789384793
6098,2200.0,4,5.0,0,1,1,0,0,1.5,1.0,9.362838136551318
6099,1328.0,4,4.84,1,1,1,1,0,1.0,1.0,1.15447292974916
6100,2036.0,5,4.88,1,1,1,1,0,1.0,1.0,4.823771238829873
6101,3320.0,6,5.0,1,1,1,0,0,2.5,0.95,1.5701170046986386
6102,1571.0,3,4.89,1,1,1,1,0,1.0,1.0,1.0365815217485916
6103,1143.0,4,4.57,0,1,1,1,0,1.0,1.0,1.2329670180609205
6104,1457.0,4,4.76,0,1,1,1,0,1.0,1.0,1.1376983247061767
6105,2712.0,4,4.95,1,1,1,0,0,1.5,1.0,0.8829426489478118
6106,2469.0,3,5.0,0,1,1,0,0,1.0,1.0,1.795187696946355
6107,1700.0,2,4.88,1,1,1,1,0,1.0,1.0,3.01322299128294
6108,3170.0,4,4.9,1,1,1,1,0,1.5,1.0,0.8255644302933045
6110,2500.0,2,4.89,1,1,1,0,0,1.0,1.0,0.4940845426327926
6111,2500.0,2,4.89,1,1,1,1,0,1.0,1.0,0.5062051294262808
6113,2686.0,4,4.8,0,1,1,0,0,1.5,1.0,2.2421581042902425
6114,1590.0,2,4.52,1,1,1,0,0,1.0,1.0,5.233415723812224
6115,4929.0,2,4.86,0,1,1,0,0,1.0,1.0,6.054405461325247
6118,1699.0,2,4.88,1,1,1,0,0,1.5,1.0,0.44949890931741715
6119,2396.0,6,4.81,1,1,1,1,0,1.0,1.0,0.6836212126430495
6121,943.0,2,4.93,0,1,1,1,1,3.0,1.0,1.674344212730435
6123,3143.0,5,4.68,1,1,1,0,0,2.0,1.0,12.502922149342417
6124,1707.0,3,4.85,1,1,1,1,0,1.0,1.0,6.495420239148345
6126,2954.0,6,4.91,1,1,1,0,0,1.0,1.0,0.8928916205756363
6127,2658.0,4,4.85,1,1,1,1,0,1.0,1.0,1.3982764472749036
6128,4838.0,6,4.91,1,1,1,1,0,1.0,1.0,1.5649477663142988
6129,4918.0,6,4.64,1,1,1,1,0,1.0,1.0,1.5649477663142988
6130,4682.0,5,4.93,1,1,1,0,0,2.5,1.0,1.708380449375506
6131,4119.0,4,4.91,1,1,1,1,0,1.0,1.0,1.8819717546433883
6133,1825.0,2,4.81,0,1,1,1,0,1.0,1.0,1.0071560326488438
6134,1695.0,2,4.81,0,1,1,1,0,1.0,1.0,2.9938705867227196
6135,2308.0,2,4.88,1,1,1,0,0,1.0,1.0,2.56665269929738
6136,3587.0,2,4.96,1,1,1,0,0,1.0,1.0,2.547154323803204
6137,1043.0,2,4.87,0,1,1,1,1,3.0,1.0,1.508934530989136
6139,2331.0,4,4.6,1,1,1,0,0,1.0,1.0,1.133051754187082
6143,4239.0,2,5.0,0,1,1,1,0,1.0,1.0,1.7419461686948245
6144,2925.0,1,5.0,0,1,1,1,0,1.0,1.0,1.5202645380575364
6147,1500.0,4,4.83,0,1,1,0,0,1.5,1.0,0.9805375628713231
6148,1800.0,4,4.88,1,1,1,0,0,1.0,1.0,2.193035095813429
6149,1594.0,6,4.92,1,1,1,0,0,1.0,1.0,0.5568318722749028
6151,2814.0,4,4.78,0,1,1,1,0,1.0,1.0,0.84123154556581
6153,6029.0,2,5.0,1,1,1,0,0,1.0,1.0,3.0134286488074378
6158,2457.0,5,5.0,0,1,1,0,0,2.0,1.0,3.208216173542322
6159,5479.0,6,5.0,1,1,1,1,0,1.0,1.0,1.5649477663142988
6160,4431.0,6,4.9,1,1,1,1,0,1.0,1.0,1.5649477663142988
6161,1900.0,2,4.85,0,1,1,1,0,1.5,1.0,3.630574897195395
6162,6494.0,5,4.88,0,1,1,1,0,2.0,1.0,1.7902388229153958
6163,3871.0,4,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6164,4473.0,4,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6165,4999.0,4,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6166,4617.0,4,4.67,0,1,1,1,0,1.0,1.0,1.7902388229153958
6167,6848.0,6,4.95,0,1,1,1,0,2.0,1.0,1.7902388229153958
6168,5086.0,4,5.0,0,1,1,1,0,1.5,1.0,1.7902388229153958
6169,4634.0,4,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6171,6655.0,6,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6173,1800.0,2,4.92,0,1,1,0,0,1.0,1.0,2.1235549744571145
6174,4890.0,4,5.0,0,1,1,1,0,1.0,1.0,1.7902388229153958
6175,4669.0,4,4.93,0,1,1,1,0,1.0,1.0,1.7902388229153958
6177,1180.0,2,4.73,1,1,1,0,0,1.5,1.0,12.743206399019304
6178,3000.0,4,5.0,0,1,1,0,0,1.0,1.0,3.198861579775998
6179,5209.0,2,4.73,0,1,1,0,0,1.0,1.0,2.866812732835809
6181,5000.0,3,5.0,0,1,1,1,0,1.0,0.2,1.0851556126248956
6182,2074.0,3,4.6,0,1,1,0,0,1.0,0.98,1.0624334197721852
6183,2823.0,4,4.89,1,1,1,1,0,1.0,1.0,0.46530387595515205
6184,3443.0,6,4.79,1,1,1,1,0,1.5,1.0,0.23029280780746206
6185,1983.0,3,4.59,0,1,1,0,0,1.0,0.98,1.0624334197721852
6187,3620.0,6,4.7,0,1,1,0,0,2.0,1.0,0.37153544439736125
6188,1371.0,3,4.69,0,1,1,1,0,1.0,0.98,1.637658977133778
6189,1247.0,4,4.59,0,1,1,1,0,1.0,1.0,0.3864863624955971
6191,3643.0,8,5.0,1,1,1,0,0,1.0,1.0,1.2777417127542874
6192,1229.0,3,4.95,1,1,1,0,0,1.0,1.0,0.47728398350478035
6193,5209.0,2,4.67,0,1,1,0,0,1.0,1.0,2.8766940641742984
6198,3414.0,4,4.89,0,1,1,1,0,1.5,0.8,1.6151838672263672
6199,3117.0,3,5.0,1,1,1,1,0,1.0,1.0,0.8337639150665573
6200,3913.0,4,5.0,1,1,1,1,0,1.0,1.0,1.8044716777080827
6202,5156.0,5,4.94,1,1,1,1,0,1.0,1.0,1.8044716777080827
6203,1400.0,2,5.0,0,1,1,0,0,1.0,1.0,0.32521951313419467
6204,1628.0,2,4.84,0,1,1,1,0,1.0,1.0,0.2815427590894223
6205,1887.0,2,4.7,0,1,1,0,0,1.0,1.0,7.519296217190682
6206,3240.0,2,5.0,1,1,1,1,0,1.0,1.0,0.8691657136894068
6207,1386.0,2,4.67,0,1,1,0,1,1.0,0.0,1.1285278151303162
6208,3373.0,4,4.58,0,1,1,1,0,1.0,1.0,1.8052082774273461
6209,1596.0,5,4.66,1,1,1,0,0,1.5,1.0,9.056535103398415
6210,1200.0,2,4.86,0,1,0,0,1,1.0,1.0,2.926504944904539
6212,3821.0,8,4.82,1,1,1,0,0,1.5,1.0,1.5637754124179915
6213,3700.0,2,4.94,1,1,1,1,0,1.5,1.0,1.8669619618735651
6214,4882.0,6,4.94,1,1,1,1,0,1.5,1.0,0.8478711058056532
6215,1257.0,1,4.9,1,1,1,0,1,1.5,1.0,1.4547525617594508
6217,1400.0,2,4.75,1,1,1,1,0,1.0,1.0,4.582648070334502
6218,1614.0,2,4.58,0,1,1,1,0,1.0,1.0,1.3430740123808227
6220,1600.0,2,4.78,1,1,1,0,0,1.0,1.0,4.491588353061899
6222,1643.0,3,4.56,1,1,1,1,0,1.0,1.0,2.051864051976098
6223,1610.0,4,4.66,1,1,1,1,0,1.0,1.0,1.956532610472112
6224,2258.0,2,4.78,0,0,0,0,0,1.0,1.0,1.0609638273813953
6225,1200.0,2,5.0,0,1,1,1,1,1.0,1.0,8.631129650752152
6227,1200.0,2,4.68,1,1,1,1,0,1.0,1.0,0.5687411972621783
6230,3150.0,4,4.76,1,1,1,1,0,1.0,1.0,0.6507590701400969
6231,1943.0,3,4.84,1,1,1,0,0,1.0,0.95,1.650110320994475
6232,1839.0,3,5.0,1,1,1,1,0,1.0,1.0,1.5466632680163472
6233,2357.0,4,4.97,1,1,1,0,0,1.0,0.95,1.5847252238498624
6234,1100.0,1,4.83,0,1,1,1,1,1.0,1.0,8.565154607744224
6235,5705.0,4,4.97,1,1,1,0,0,1.0,1.0,2.16901459182616
6236,1945.0,2,4.86,0,1,1,1,0,1.0,1.0,3.464257771061555
6237,1945.0,2,4.79,0,1,1,1,0,1.0,1.0,3.5844615169271585
6238,1945.0,2,4.43,0,1,1,1,0,1.0,1.0,3.464257771061555
6239,1945.0,2,4.86,0,1,1,1,0,1.0,1.0,3.464257771061555
6240,1945.0,2,4.43,0,1,1,1,0,1.0,1.0,3.464257771061555
6243,2857.0,5,4.91,1,1,1,1,0,1.5,1.0,1.8807351545071502
6244,836.0,1,4.44,0,1,1,1,0,1.0,1.0,6.782658475744794
6245,3086.0,5,4.83,1,1,1,1,0,1.0,1.0,3.227841669200012
6246,1657.0,4,4.83,0,1,1,1,0,1.0,1.0,1.1474051590451604
6247,1714.0,2,4.72,0,1,1,1,0,1.0,1.0,1.1050012633360373
6248,1469.0,9,4.5,0,1,1,0,0,6.0,0.0,4.969687595703751
6249,999.0,3,4.87,0,0,0,0,0,1.5,1.0,7.033955850531562
6251,1903.0,2,4.93,1,1,1,1,0,1.0,1.0,1.8743522451112355
6252,1400.0,4,4.66,0,1,0,0,0,1.0,1.0,4.549570844014909
6253,3271.0,4,4.78,1,1,1,0,0,1.0,1.0,0.7728690249660879
6254,1599.0,2,4.74,1,1,1,1,0,1.0,1.0,0.7859357807206945
6257,4386.0,2,4.9,1,1,1,1,0,1.0,1.0,1.6863147000317127
6258,1500.0,2,5.0,1,1,1,1,0,1.0,1.0,1.5330875882076334
6259,1986.0,2,4.93,1,1,1,0,0,1.0,1.0,3.408595786425427
6260,1807.0,2,4.85,0,1,1,0,0,1.0,1.0,0.5206769626877693
6261,2971.0,5,4.85,0,1,1,1,0,1.0,1.0,0.9390755471443685
6263,3314.0,4,4.97,0,1,1,0,0,1.5,1.0,2.3232237498688826
6264,1100.0,2,4.5,0,1,1,1,0,1.0,1.0,6.020616250642779
6265,605.0,1,4.86,1,1,1,0,1,1.0,1.0,1.650229035325388
6268,1429.0,2,4.84,0,1,1,0,1,1.5,0.9,0.21886651022608283
6269,1000.0,2,4.79,1,1,1,1,0,1.0,1.0,0.5667557993399229
6270,2207.0,4,4.75,0,1,1,0,0,2.0,1.0,11.356619988794437
6271,1117.0,3,4.74,1,1,1,1,0,1.0,0.92,3.0361373121945006
6272,3714.0,4,4.56,0,1,1,0,0,1.0,1.0,5.4270875560412355
6273,779.0,2,4.68,0,1,1,1,1,2.5,0.99,1.5156192788226128
6274,779.0,2,4.5,0,1,1,1,1,2.5,0.99,1.5447218363025454
6275,1496.0,4,5.0,0,1,1,1,0,1.0,1.0,2.3349621470370514
6276,3191.0,8,4.71,1,1,1,1,0,1.0,1.0,4.128972518496308
6278,1749.0,2,4.84,0,1,1,0,0,1.0,1.0,0.8493835929636684
6279,1958.0,2,4.94,1,1,1,1,0,1.0,1.0,1.8537246639869873
6280,2499.0,2,4.92,1,1,1,1,0,1.0,1.0,1.7745584033115531
6281,4965.0,2,5.0,1,1,1,0,0,1.0,0.96,0.8009195040532434
6282,6457.0,4,5.0,0,0,1,0,0,1.0,0.78,3.1451885155144654
6285,2111.0,2,4.86,0,1,1,1,0,1.0,0.8,0.6520794812923383
6287,779.0,2,4.63,0,1,1,1,0,2.5,0.99,1.5359181947602214
6288,2157.0,2,5.0,1,1,1,0,0,1.5,1.0,1.1939056075135832
6290,4990.0,2,4.88,0,1,1,1,0,1.0,1.0,3.0973552770075714
6291,2006.0,2,5.0,1,1,1,0,0,1.0,1.0,1.220349042129099
6292,2207.0,2,5.0,0,1,1,1,0,1.0,1.0,3.956918311920128
6293,2112.0,2,5.0,0,1,1,0,0,1.5,0.83,0.8818388412064083
6294,1839.0,3,4.73,1,1,1,0,0,1.0,1.0,3.0017318900100136
6298,4901.0,2,5.0,0,1,1,1,0,1.0,0.33,2.1483701656663494
6299,5142.0,2,5.0,0,1,1,1,0,1.0,0.33,2.1070978940594345
6300,5881.0,2,4.86,0,1,1,1,0,1.0,0.33,2.2484091319566146
6301,593.0,4,4.75,0,1,1,0,1,10.0,1.0,1.0720074509385533
6302,5569.0,2,5.0,0,1,1,1,0,1.0,0.33,2.1422306265503854
6303,4589.0,2,5.0,0,1,1,1,0,1.0,0.33,2.0999482524902366
6304,4410.0,1,4.86,0,1,1,1,0,1.0,0.33,2.180107777223157
6306,2632.0,3,4.54,1,1,1,0,0,1.0,1.0,2.519349066676965
6308,1757.0,2,4.95,1,1,1,1,0,1.0,1.0,0.4940845426327926
6311,2414.0,4,4.52,1,1,1,0,0,1.0,1.0,2.482849678574082
6312,1206.0,2,4.49,1,1,1,0,0,1.0,1.0,2.5158059425946586
6313,3371.0,4,4.96,1,1,1,0,0,1.0,1.0,2.0592557420877786
6316,2421.0,2,4.89,1,1,1,1,0,1.5,1.0,2.655609604345659
6318,1529.0,7,4.73,1,1,1,0,0,1.5,1.0,9.023387715511445
6319,5079.0,2,4.86,0,1,1,1,0,1.0,0.33,2.223069911815849
6320,4901.0,2,4.86,0,1,1,1,0,1.0,0.33,2.10023890597772
6323,2000.0,2,5.0,0,1,1,0,1,1.0,1.0,6.926493189536056
6324,4196.0,4,4.86,1,1,1,0,0,1.0,1.0,1.9247670902129403
6325,2250.0,2,5.0,0,1,1,0,0,1.0,0.8,0.704967575832728
6326,1934.0,2,4.67,1,1,1,1,0,1.0,1.0,2.4511968962965387
6327,1979.0,2,4.92,1,1,1,0,0,1.0,1.0,0.6748362135205722
6328,2437.0,5,4.71,0,1,1,1,0,1.0,1.0,3.1585377282554856
6329,1543.0,3,4.82,1,1,1,1,0,1.0,1.0,1.102822681294678
6330,2498.0,2,4.75,1,1,1,1,0,1.0,1.0,2.333325425166595
6331,5428.0,6,5.0,1,1,1,0,0,1.5,0.86,0.5782931826050798
6332,1371.0,3,4.52,0,1,1,1,0,1.0,0.98,1.6247090456343765
6334,1513.0,2,4.58,0,1,1,1,0,1.0,1.0,0.6847256832076979
6337,2382.0,2,4.9,0,1,1,0,0,1.0,0.98,1.7292940981321094
6338,4500.0,6,4.91,1,1,1,0,0,1.5,1.0,1.0580181116298473
6339,2056.0,4,4.83,0,1,1,1,1,1.0,1.0,1.3052267220363614
6341,2735.0,2,4.89,1,1,1,1,0,1.0,1.0,0.47563944789384793
6342,1733.0,2,4.93,1,1,1,1,0,1.0,1.0,0.4782557074123007
6345,1984.0,2,4.97,0,1,1,1,0,1.0,1.0,2.9323658374510444
6347,1500.0,3,4.67,1,1,1,0,0,1.5,1.0,6.527644680083337
6348,2382.0,4,4.87,0,1,1,0,0,1.0,1.0,0.5114328797158133
6350,4057.0,8,4.94,1,1,1,1,0,2.5,1.0,1.6863147000317127
6351,943.0,2,4.63,1,1,1,0,1,1.5,1.0,5.578542406458185
6352,3014.0,4,4.98,1,1,1,1,0,1.5,1.0,1.6863147000317127
6353,1321.0,3,4.86,1,1,1,1,0,1.0,1.0,8.056795451385678
6355,1209.0,2,4.87,1,1,1,0,0,1.0,1.0,1.6230438715548297
6356,1962.0,6,4.86,0,0,1,0,0,1.0,0.4,0.5095101904748889
6357,5069.0,7,4.79,0,1,1,1,0,1.0,1.0,1.0040560940159182
6358,2417.0,6,4.86,0,0,1,0,0,1.0,0.4,0.5993482304280091
6359,4554.0,5,4.75,1,1,1,0,0,1.5,1.0,10.63735124569101
6361,2942.0,6,4.67,0,0,1,0,0,1.0,0.4,0.4931987650404876
6362,2942.0,5,4.86,0,1,1,0,0,1.5,1.0,0.5389439313443375
6363,1326.0,2,4.56,0,1,1,1,0,1.0,1.0,6.1394261883942365
6366,3117.0,4,4.81,0,1,1,1,0,1.0,1.0,1.0665571696613894
6367,2743.0,2,4.89,1,1,1,1,0,1.0,1.0,0.9852391706236333
6368,2500.0,2,4.88,1,1,1,0,0,1.5,1.0,1.2197252492796733
6369,3490.0,2,4.86,0,1,1,1,0,1.0,0.5,2.402066513779344
6370,1335.0,2,4.52,0,1,1,1,0,1.0,0.98,1.6496539377605057
6374,6029.0,8,4.86,1,1,1,1,0,1.0,1.0,1.133269785518977
6377,1335.0,2,4.6,0,1,1,1,0,1.0,0.98,1.8993647152139799
6378,1335.0,2,4.59,0,1,1,1,0,1.0,0.98,1.7510006945137169
6379,2400.0,4,4.64,1,1,1,0,1,0.5,1.0,2.4367356263674433
6381,1602.0,4,4.53,0,1,1,1,0,1.0,1.0,5.915333693504557
6382,1502.0,2,4.5,0,1,1,1,0,1.0,1.0,6.605471032899446
6383,2734.0,2,4.96,1,1,1,1,0,1.0,1.0,1.6614705953453064
6384,2858.0,2,4.96,1,1,1,1,0,1.0,1.0,1.6614705953453064
6385,2343.0,4,5.0,0,1,1,0,0,1.0,1.0,10.073574490504882
6386,910.0,4,4.91,1,1,1,1,1,1.5,1.0,2.8022800485936066
6387,2144.0,4,4.94,0,1,1,1,0,1.0,1.0,2.044238450255378
6389,2673.0,2,5.0,0,1,1,1,0,1.0,0.83,0.7162057724904191
6390,2410.0,4,4.67,0,1,1,0,0,1.0,1.0,5.031646233137823
6391,2500.0,6,4.77,1,1,1,1,0,1.0,1.0,2.3291151830443466
6392,2107.0,3,4.5,0,1,1,1,0,1.0,0.94,1.7521141795937962
6393,1993.0,2,5.0,0,1,1,1,0,1.0,0.94,1.7521141795937962
6394,2283.0,4,5.0,0,1,1,1,0,1.0,0.94,1.7521141795937962
6395,2500.0,5,4.5,0,1,1,1,0,1.0,0.94,1.7521141795937962
6398,2128.0,3,5.0,0,1,1,1,0,1.0,0.94,1.7356401516906377
6399,2331.0,5,4.8,1,1,1,0,0,1.5,1.0,6.552014417042886
6401,1899.0,4,4.86,0,1,0,0,0,1.5,1.0,2.0487018602821836
6408,2116.0,2,4.98,0,1,1,1,0,1.0,1.0,1.955633955979189
6409,2157.0,3,4.95,1,1,1,1,0,1.0,1.0,0.9673492453462003
6410,1517.0,2,4.98,0,1,1,1,0,1.0,1.0,1.955633955979189
6411,2361.0,2,4.96,0,1,1,1,0,1.0,0.95,1.5799189083450922
6412,2660.0,2,4.94,0,1,1,1,0,1.0,0.95,1.5799189083450922
6413,3382.0,3,4.96,0,1,1,1,0,1.0,0.95,1.5799189083450922
6414,2881.0,2,4.89,0,1,1,1,0,1.0,0.95,1.5799189083450922
6415,1857.0,2,4.86,0,1,1,0,0,1.5,1.0,12.085488905304556
6416,1929.0,2,4.6,0,1,1,0,0,1.0,1.0,0.8329813477191342
6417,1321.0,2,4.5,0,1,1,0,0,1.0,0.85,8.50448261094868
6418,5500.0,6,4.78,0,1,1,0,0,1.5,1.0,2.597928519859404
6419,1571.0,4,4.83,0,1,1,1,0,0.0,1.0,0.9233533780329077
6420,1394.0,4,4.64,0,1,1,1,0,1.0,1.0,6.1394261883942365
6421,1724.0,2,4.95,0,1,1,1,0,1.0,1.0,1.955633955979189
6423,1907.0,2,4.77,1,1,1,1,0,1.5,1.0,0.4940845426327926
6424,1590.0,2,4.7,1,1,1,0,0,1.0,1.0,4.9387404721236114
6427,6391.0,8,4.8,1,1,1,1,0,1.0,1.0,1.1867753020078122
6428,1657.0,1,5.0,1,0,1,1,1,1.0,0.9,4.144333602000987
6429,1014.0,1,4.76,1,0,1,1,1,1.0,0.9,4.140102439110924
6430,1922.0,6,4.71,0,1,1,0,0,1.0,1.0,3.075307829402637
6431,2114.0,2,4.86,0,1,1,0,0,1.0,0.8,0.630392192260639
6432,4185.0,8,4.65,0,1,1,0,0,2.5,1.0,3.9139145774834123
6433,1094.0,2,4.58,0,1,1,1,0,1.0,1.0,6.095933751753445
6434,1083.0,2,4.96,0,1,1,0,1,1.0,1.0,1.7808489988372214
6435,972.0,2,4.81,0,1,1,0,1,3.0,1.0,1.724091552627251
6436,3171.0,2,4.95,1,1,1,0,0,1.0,1.0,1.2937752810512175
6437,3336.0,4,4.95,0,1,1,0,0,1.0,1.0,1.7920098584501176
6438,2170.0,8,4.97,1,1,1,1,0,1.5,1.0,0.9705597078237311
6442,2375.0,4,4.88,1,1,1,0,0,1.5,1.0,5.090683688910173
6443,2907.0,6,4.73,1,1,1,1,0,1.0,1.0,5.007679687712318
6445,1400.0,4,4.79,1,1,1,0,0,1.0,1.0,1.7901276246730897
6446,2160.0,3,4.94,0,1,1,0,0,1.0,1.0,2.6392247727648366
6448,4513.0,3,5.0,0,1,1,1,0,1.0,1.0,0.530318918216939
6449,5221.0,3,5.0,0,1,1,1,0,1.0,1.0,0.530318918216939
6450,5069.0,3,4.86,0,1,1,1,0,1.0,1.0,0.530318918216939
6452,3166.0,2,4.96,1,1,1,0,0,1.0,1.0,1.7197157920616628
6453,1400.0,2,5.0,0,1,1,0,0,1.5,0.7,9.345229384632129
6454,2562.0,8,4.92,1,1,1,1,0,2.0,1.0,1.4139760325848052
6456,4554.0,3,5.0,1,1,1,0,0,1.0,0.98,1.5585860473956956
6458,2592.0,4,4.81,0,1,1,1,0,1.0,1.0,1.6294728944874148
6463,2217.0,2,5.0,0,1,1,0,0,1.0,0.8,1.7831350144476605
6464,1629.0,2,4.52,0,1,1,1,0,1.0,1.0,0.5469655292386454
6465,1943.0,4,4.75,1,1,1,0,0,1.0,1.0,6.083077744532776
6467,2643.0,4,4.5,0,1,1,1,0,1.0,1.0,1.6864048924346582
6468,985.0,4,4.88,1,1,1,0,0,1.0,1.0,7.277408568816163
6469,1171.0,3,4.45,0,1,1,1,0,1.0,1.0,4.076239322589623
6470,2643.0,4,4.98,1,1,1,1,0,1.0,1.0,1.643577137851774
6474,1829.0,2,4.89,0,1,1,1,0,1.0,1.0,1.6544912585467675
6475,3400.0,6,4.78,0,1,1,1,0,1.5,1.0,0.5491739926928311
6476,1279.0,2,4.86,0,1,1,1,0,1.0,1.0,4.111313744452279
6477,2602.0,4,5.0,0,1,1,1,1,1.0,1.0,1.9044655593419524
6478,2760.0,3,4.86,1,1,1,1,0,1.0,1.0,1.0954311836275175
6482,4171.0,2,5.0,0,1,1,0,0,1.0,1.0,4.91420438921567
6483,1871.0,2,4.52,1,1,1,1,0,1.0,1.0,4.6098061265793255
6485,4410.0,6,4.88,1,1,1,1,0,1.5,1.0,2.4281588305233277
6486,2176.0,6,4.9,1,1,1,1,0,1.0,1.0,0.5929297640941629
6487,4154.0,6,4.83,1,1,1,1,0,1.5,1.0,2.4281588305233277
6488,3850.0,6,4.78,1,1,1,1,0,1.0,1.0,2.4281588305233277
6489,2098.0,2,4.9,1,1,1,1,0,1.0,0.95,1.5956776077694579
6490,2240.0,2,4.89,1,1,1,1,0,1.0,0.95,1.5956776077694579
6491,5293.0,8,4.55,1,1,1,1,0,2.0,1.0,2.4281588305233277
6492,2540.0,2,4.93,1,1,1,1,0,1.0,0.95,1.5956776077694579
6494,2611.0,2,4.86,1,1,1,1,0,1.0,0.95,1.5956776077694579
6495,2545.0,2,5.0,1,1,1,1,0,1.0,0.95,1.5956776077694579
6496,3062.0,4,5.0,1,1,1,1,0,1.0,0.95,1.5956776077694579
6497,4187.0,4,4.75,1,1,1,1,0,2.0,0.95,1.5956776077694579
6498,3955.0,6,4.74,1,1,1,1,0,1.5,1.0,2.4281588305233277
6499,6169.0,8,4.86,1,1,1,1,0,2.5,1.0,2.4281588305233277
6500,2200.0,2,4.6,0,1,1,0,1,1.5,0.75,6.999675705607758
6501,4904.0,4,5.0,1,1,1,0,0,1.0,1.0,1.985773644312862
6504,1597.0,2,4.59,0,1,1,0,0,1.0,1.0,7.580207642651576
6505,1055.0,2,4.84,0,1,1,0,0,3.0,1.0,1.801338129774952
6506,2956.0,4,4.92,0,1,1,1,0,1.0,1.0,2.0933106240023096
6507,1008.0,2,4.97,0,1,1,0,1,3.0,1.0,1.744971001966673
6508,992.0,1,4.91,0,1,1,0,1,1.0,1.0,1.7782051830797498
6509,1069.0,2,4.88,0,1,1,0,1,3.0,1.0,1.8562120502178188
6510,1069.0,2,4.98,0,1,1,0,1,3.0,1.0,1.746470107853261
6511,979.0,1,4.84,0,1,1,0,1,3.0,1.0,1.8380120198884864
6513,1523.0,2,4.97,0,1,1,1,0,1.0,1.0,0.656747907106343
6514,2606.0,7,4.93,1,1,1,1,0,1.5,1.0,0.9742806830310249
6517,2429.0,2,4.43,0,1,1,0,0,1.0,0.8,2.1284349392543107
6518,2876.0,4,4.94,1,1,1,1,0,1.0,1.0,1.6623357937197942
6522,2941.0,4,4.84,1,1,1,1,0,1.5,1.0,1.5682073899521862
6523,2567.0,2,4.91,1,1,1,0,0,1.0,1.0,1.5682073899521862
6528,891.0,1,4.91,0,1,1,0,1,3.0,1.0,1.7613286015820757
6529,979.0,1,4.86,0,1,1,0,1,3.0,1.0,1.772029162630947
6530,985.0,2,4.91,0,1,1,0,1,1.0,1.0,1.883293601915882
6531,1021.0,2,4.93,0,1,1,0,1,2.0,1.0,1.6719155708292364
6532,6079.0,6,4.94,1,1,1,0,0,1.0,1.0,1.6015423951698367
6533,1021.0,2,4.91,0,1,1,0,1,2.0,1.0,1.6770241577749516
6534,1044.0,2,4.97,0,1,1,0,1,2.0,1.0,1.6371209222731067
6535,835.0,2,4.92,0,1,1,0,1,2.0,1.0,1.7708569713243316
6536,848.0,2,5.0,0,1,1,0,1,2.0,1.0,1.8436234697430456
6537,2322.0,4,4.94,0,1,1,0,0,1.5,0.98,1.7608442326060085
6539,1500.0,4,4.86,0,1,1,0,0,1.0,1.0,3.349488627380111
6540,1335.0,2,4.61,0,1,1,1,0,1.0,0.98,1.6184514704096309
6541,1254.0,2,4.63,0,1,1,1,0,1.0,0.98,1.7503086789882865
6543,2200.0,2,4.71,1,1,1,0,0,1.0,1.0,8.619225289578457
6544,2414.0,2,4.7,0,0,1,0,0,1.0,1.0,5.298072192068976
6545,1375.0,2,4.55,0,1,1,1,0,1.0,0.98,1.7503086789882865
6546,1335.0,2,4.59,0,1,1,1,0,1.0,0.98,1.7503086789882865
6547,6014.0,4,4.94,1,1,1,0,0,2.0,1.0,2.5221510586628026
6548,1496.0,4,5.0,0,1,1,1,0,1.0,1.0,2.312926685842158
6549,2902.0,2,4.95,1,1,1,1,0,1.0,1.0,1.4095374086828127
6550,3104.0,2,4.92,1,1,1,1,0,1.0,1.0,1.4095374086828127
6551,3316.0,2,5.0,1,1,1,1,0,1.0,1.0,1.4095374086828127
6552,3461.0,2,5.0,1,1,1,1,0,1.0,1.0,1.4095374086828127
6553,1335.0,2,4.62,0,1,1,1,0,1.0,0.98,1.8288652604456161
6554,5000.0,4,5.0,0,1,1,0,0,1.0,0.8,1.6364869546533516
6557,854.0,2,4.8,1,1,1,1,1,1.5,1.0,2.8016522151677
6558,1900.0,2,4.87,0,1,1,1,0,1.0,1.0,4.818922465311012
6560,5724.0,8,4.91,1,1,1,1,0,1.0,1.0,0.8741879002854503
6561,5000.0,2,5.0,0,1,1,0,0,1.0,1.0,1.9607755589560925
6562,3484.0,4,5.0,0,1,1,1,0,0.0,1.0,3.795656700284609
